fecha;propietario_mnemotecnico;propietario_nombre;balance_energia;balance_valorizado
2025-02-01;G0736;APOLO SOLAR SPA;1482658,0;31823637,0
2025-02-01;G0737;GR CIPRÉS SPA;2047281,0;42233084,0
2025-02-01;G0738;LOS MOLINOS SPA;2625347,0;57003085,0
2025-02-01;G0741;SANTA ESTER SOLAR SPA;624755,0;5228028,0
2025-02-01;G0742;FONTUS SCL III SPA;-113,0;-20064,0
2025-02-01;G0745;PARQUE SOLAR COLINA SPA;607238,0;10590529,0
2025-02-01;G0747;PARQUE SOLAR TABOLANGO SPA.;2207485,0;16577423,0
2025-02-01;G0748;LUCIANO SOLAR SPA;643328,0;14500460,0
2025-02-01;G0755;PFV LAS TORTOLAS SPA;356139,0;7048919,0
2025-02-01;G0756;SONNEDIX METRO EXPANSION SPA;12125026,0;184417666,0
2025-02-01;G0757;QUINTA SOLAR SPA;640031,0;13129593,0
2025-02-01;G0758;EL CASTAÑO SPA;1856094,0;42550636,0
2025-02-01;G0759;FOTOVOLTAICA PEUMO SPA;680916,0;13539825,0
2025-02-01;G0761;HIDROELÉCTRICA MAISÁN SPA;67977,0;4528493,0
2025-02-01;G0764;CUENCA SOLAR SPA;874510,0;5753816,0
2025-02-01;G0765;DIEGO DE ALMAGRO SOLAR 3 S.A.;1366462,0;9742227,0
2025-02-01;G0766;MELI SPA;1284464,0;30253179,0
2025-02-01;G0768;HIDRO MUNILQUE SPA;489791,0;23786078,0
2025-02-01;G0769;GR CARZA SPA;2307300,0;25148091,0
2025-02-01;G0770;ANDES SOLAR II SPA;45094480,0;2291971687,0
2025-02-01;G0771;GUADALUPE SOLAR SPA;1512727,0;31526925,0
2025-02-01;G0772;ANUMAR ENERGÍA DEL SOL 1 SPA;452013,0;9384981,0
2025-02-01;G0774;ACIERTA ENERGÍA SPA;-19755142,0;-1172587733,0
2025-02-01;G0775;CVE PROYECTO DIECISIETE SPA;797296,0;13146911,0
2025-02-01;G0776;CORCOVADO DE VERANO SPA;705184,0;14805667,0
2025-02-01;G0778;CVE PROYECTO OCHO SPA;564409,0;11166677,0
2025-02-01;G0779;PFV LAS CATITAS SPA;969436,0;4575557,0
2025-02-01;G0780;FOTOVOLTAICA SOL DEL NORTE SPA;1527024,0;9460692,0
2025-02-01;G0781;PFV EL ZORZAL SPA;628851,0;14342842,0
2025-02-01;G0784;SOCOMPA DE VERANO SPA;643237,0;14663669,0
2025-02-01;G0786;PARQUE FOTOVOLTAICO FARAMALLA SPA;490050,0;9361017,0
2025-02-01;G0787;PFV LOS TORDOS SPA;1311321,0;27360023,0
2025-02-01;G0788;LOICA SPA;647579,0;12876523,0
2025-02-01;G0789;FENIX SOLAR SPA;596796,0;3306317,0
2025-02-01;G0799;LITRE SPA;717237,0;14051952,0
2025-02-01;G0800;GR RUIL SPA;2280541,0;52568792,0
2025-02-01;G0802;PARQUE SOLAR ITIHUE SPA;2132606,0;35740369,0
2025-02-01;G0803;CALLAQUI DE VERANO SPA;607142,0;12133079,0
2025-02-01;G0804;ENERGÍA FIRST SPA;595785,0;12575102,0
2025-02-01;G0805;CALBUCO DE VERANO SPA;662413,0;13559925,0
2025-02-01;G0806;FARDELA NEGRA SPA;505044,0;11000966,0
2025-02-01;G0807;EMPRESA ELECTRICA EL PINAR SPA;-27766,0;-1508743,0
2025-02-01;G0808;GPG GENERACIÓN DISTRIBUIDA SPA;9757159,0;154551859,0
2025-02-01;G0811;ENERGÍA RENOVABLE ENCINO SPA;433223,0;10890574,0
2025-02-01;G0812;PARQUE FULGOR SPA;661506,0;12899318,0
2025-02-01;G0813;SALADO ENERGY SPA;516689,0;13094329,0
2025-02-01;G0814;SOLAR TI DIECISÉIS SPA;452678,0;12053791,0
2025-02-01;G0818;PFV EL TRILE SPA;2320723,0;47769383,0
2025-02-01;G0820;NEWENTUN SPA;1520241,0;29808085,0
2025-02-01;G0821;PSF SANTA ISABEL SPA;2510722,0;24811121,0
2025-02-01;G0822;RIMINI SOLAR SPA;1960558,0;43352242,0
2025-02-01;G0823;PARQUE EÓLICO PUNTA DE TALCA SPA [En_Revision];-461841,0;-195736947,0
2025-02-01;G0826;CENTAURO SOLAR SPA;1961680,0;39569139,0
2025-02-01;G0827;CHAPIQUINA SOLAR SPA;2119980,0;32589421,0
2025-02-01;G0828;CHILENER II SPA;434862,0;8755333,0
2025-02-01;G0830;COMPAÑÍA TRANSMISORA SUR SPA;-187360,0;2677105,0
2025-02-01;G0831;RTN SOLAR SPA;1230855,0;24962249,0
2025-02-01;G0832;CHRONOS SOLAR SPA;481901,0;10876404,0
2025-02-01;G0833;PARQUE SOLAR LA ROSA II SPA;722767,0;16080005,0
2025-02-01;G0836;SANTA BARBARA ENERGY SPA;949444,0;19530259,0
2025-02-01;G0838;RAVENNA SOLAR SPA;2321894,0;49701369,0
2025-02-01;G0845;SANTA INES SPA [EN_REVISION];529314,0;11633483,0
2025-02-01;G0846;CEFALÚ SOLAR SPA;594619,0;10630935,0
2025-02-01;G0848;EL PERAL SPA;458913,0;6368677,0
2025-02-01;G0849;RUCASOL SpA [EN_REVISION];2321965,0;45697390,0
2025-02-01;G0851;SOLARITY SPA;8183,0;53989,0
2025-02-01;G0852;CENTRAL EL PORTAL SPA;402135,0;19389553,0
2025-02-01;G0853;SOLAR TI TREINTA Y OCHO SPA;1925129,0;39254654,0
2025-02-01;G0856;AELA GENERACIÓN S.A.;4623999,0;1212890661,0
2025-02-01;G0857;SOLAR TI QUINCE SPA;2096130,0;43613706,0
2025-02-01;G0859;TAMARICO SOLAR DOS SPA;24650909,0;211687981,0
2025-02-01;G0860;CATEMU SOLAR SPA;1260730,0;26244474,0
2025-02-01;G0862;PARQUE SOLAR ALIANZA SPA;847116,0;6860847,0
2025-02-01;G0865;PFV EL CHERCAN SPA;2424148,0;54486955,0
2025-02-01;G0868;PARQUE SOLAR LEYDA SPA [EN_REVISION];9534500,0;293046850,0
2025-02-01;G0870;SIETE COLORES SPA;1326549,0;13625169,0
2025-02-01;G0877;ANDINA SOLAR 2 SPA;2063633,0;46333372,0
2025-02-01;G0881;PARQUE SOLAR ESMERALDA SPA;2161248,0;48071088,0
2025-02-01;G0884;COPEC RENOVABLES SPA;18250716,0;56437065,0
2025-02-01;G0886;ASESORÍAS G-51 SPA;61344,0;33402232,0
2025-02-01;G0887;PEDRO SOLAR SPA;2188103,0;41767584,0
2025-02-01;G0888;GR VILLARRICA SPA;1679983,0;38722805,0
2025-02-01;G0890;GÉNOVA SOLAR SPA;2257140,0;46298814,0
2025-02-01;G0893;BELÉN SOLAR SPA;2193515,0;50272028,0
2025-02-01;G0894;TORTUGA SOLAR SPA;623549,0;12688095,0
2025-02-01;G0896;TAURO SOLAR SPA;197855,0;4296969,0
2025-02-01;G0897;GR LIUN SPA;4667780,0;43228550,0
2025-02-01;G0898;LARQUI SOLAR SPA [EN_REVISION];1898897,0;41133872,0
2025-02-01;G0899;CVE PROYECTO TREINTA Y UNO SPA;305074,0;4524083,0
2025-02-01;G0900;MARGARITA SOLAR SPA;501044,0;17489437,0
2025-02-01;G0908;ANDINA SOLAR 17 ESTE SPA;1470102,0;28558510,0
2025-02-01;G0911;TEDLAR DIEMOS SPA;1850958,0;41383993,0
2025-02-01;G0912;CVE PROYECTO VEINTISÉIS SPA;224797,0;2810861,0
2025-02-01;G0914;PARQUE FOTOVOLTAICO IDAHUILLO SPA;665315,0;15406874,0
2025-02-01;G0915;TEDLAR JUPITER SPA;1218505,0;28412889,0
2025-02-01;G0916;PFV EL RAYADOR SPA;1411296,0;7735354,0
2025-02-01;G0917;PFV LOS CISNES SPA;1653108,0;32794514,0
2025-02-01;G0918;VERONA SOLAR SPA;131994,0;3669727,0
2025-02-01;G0919;ANDINA SOLAR 10 SPA;1911266,0;38087318,0
2025-02-01;G0921;TENO III SPA;514102,0;12071676,0
2025-02-01;G0923;PFV EL LORO CHOROY SPA;1870954,0;40816677,0
2025-02-01;G0925;ANDINA SOLAR 13 SPA;2249221,0;50049361,0
2025-02-01;G0927;TEDLAR MERCURIO SPA [EN_REVISION];114,0;6843,0
2025-02-01;G0928;SOLAR TI TREINTA Y SIETE SPA;1135863,0;22774231,0
2025-02-01;G0930;PFV LAS TAGUAS SPA;1854321,0;13453783,0
2025-02-01;G0933;ENERGIA RENOVABLE CAOBA SPA [EN_REVISION];686135,0;12838610,0
2025-02-01;G0935;DRACO SOLAR SPA;566611,0;12558713,0
2025-02-01;G0936;FAROL SOLAR SPA;1219739,0;21801177,0
2025-02-01;G0938;ENERGÍA RENOVABLE RUCAPAINE SPA;2442654,0;56776136,0
2025-02-01;G0939;CHEQUEN SOLAR SPA;1922916,0;40442894,0
2025-02-01;G0941;CALDERA SOLAR SPA;1284347,0;7745426,0
2025-02-01;G0942;PARQUE SOLAR UNIHUE SPA;610038,0;13872894,0
2025-02-01;G0943;PATRICIA SOLAR SPA;658528,0;12310339,0
2025-02-01;G0944;ESTREMERA ENERGÍA SPA;626629,0;11851936,0
2025-02-01;G0946;PARQUE SOLAR DON FLAVIO SPA;611405,0;13079039,0
2025-02-01;G0948;PARQUE SOLAR SANTA CRUZ SPA;587041,0;12846990,0
2025-02-01;G0949;TEDLAR LUNA SPA;326791,0;6220614,0
2025-02-01;G0951;ENERGIA RENOVABLE OLMO SPA [En_Revision];538593,0;11077996,0
2025-02-01;G0952;SOLAR TI TREINTA Y SEIS SPA;1417600,0;34376171,0
2025-02-01;G0953;SAN MARINO SOLAR SPA;1913611,0;39200044,0
2025-02-01;G0954;PARQUE SOLAR BOLDO SPA [EN_REVISION];682207,0;11835796,0
2025-02-01;G0955;LAS CHILCAS SOLAR SPA;1068647,0;11475623,0
2025-02-01;G0957;FOTOVOLTAICA ARRAYAN SPA [EN_REVISION];375253,0;8057266,0
2025-02-01;G0958;JOEL SOLAR SPA;26340,0;722990,0
2025-02-01;G0959;SETF ENERGÍAS RENOVABLES SPA;7532912,0;140775934,0
2025-02-01;G0960;SONNEDIX COX ENERGY CHILE SPA;-4583118,0;-1317347090,0
2025-02-01;G0961;ENERGÍAS RENOVABLES EL BOLDO SPA;2377319,0;18607881,0
2025-02-01;G0962;SAO PAULO SOLAR SPA;2240195,0;51236773,0
2025-02-01;G0963;PFV EL MIRLO SPA;1466028,0;33554966,0
2025-02-01;G0965;PANGUILEMO SPA;326336,0;5457972,0
2025-02-01;G0966;FORESTAL NELTUME CARRANCO S.A.;214195,0;31349456,0
2025-02-01;G0967;FOTOVOLTAICA MOLLE SPA [EN_REVISION];647664,0;12811814,0
2025-02-01;G0968;RUBÉN SOLAR SPA;1880483,0;44025173,0
2025-02-01;G0969;EL PARRAL SOLAR SPA [EN_REVISION];-21101,0;-226688,0
2025-02-01;G0970;PFV EL CARPINTERO SPA;2032274,0;37488228,0
2025-02-01;G0971;SOL DEL SUR 15 SPA;693918,0;16267077,0
2025-02-01;G0975;ARCADIA GENERACIÓN SOLAR S.A.;60037567,0;461484150,0
2025-02-01;G0976;MVC SOLAR 38 SPA;605631,0;13030325,0
2025-02-01;G0977;FOTOVOLTAICA PUEBLO HUNDIDO SPA;663320,0;14110799,0
2025-02-01;G0980;LA HUERTA SPA;569114,0;13806410,0
2025-02-01;G0982;PFV EL CAIQUÉN SPA;2325639,0;49524914,0
2025-02-01;G0983;VESPA SOLAR SPA;1175750,0;23547537,0
2025-02-01;G0986;MACAO SOLAR SPA;2227879,0;47632175,0
2025-02-01;G0988;SOL DEL SUR 9 SPA;1790947,0;36539851,0
2025-02-01;G0992;PESARO SOLAR SPA;569327,0;12751277,0
2025-02-01;G0994;CANQUEN SPA;1440,0;16449,0
2025-02-01;G0995;FIRME ENERGIA SPA;1076,0;55523,0
2025-02-01;G0998;QUILMO SOLAR SPA;1349232,0;26786069,0
2025-02-01;G1002;DONGO ENERGÍA SPA;359428,0;48398579,0
2025-02-01;G1006;CERRILLOS SPA [EN_REVISION];32887,0;1372835,0
2025-02-01;G1008;PARQUE SOLAR SAN ISIDRO SPA;522650,0;11880385,0
2025-02-01;G1018;EL MIRADOR SPA;3947,0;137171,0
2025-02-01;G1019;PFV EL ÑANDU SPA;101345,0;3098634,0
2025-02-01;G1021;NEXTPOWER III CHILE HOLDCO II SPA;7439657,0;163152193,0
2025-02-01;G1026;PORTEZUELO SPA;251887,0;6137469,0
2025-02-01;G1054;-;398363,0;8644849,0
2025-02-01;G1056;-;133957,0;3359915,0
2025-02-01;G1060;-;111836,0;3131287,0
2025-02-01;G1061;-;28527,0;1334731,0
2025-02-01;G1063;-;2203145,0;45943201,0
2025-02-01;G1067;-;578251,0;7924323,0
2025-02-01;L0034;ENAP REFINERÍAS S.A.;5642066,0;328923385,0
2025-02-01;L0081;FORESTAL Y PAPELERA CONCEPCIÓN S.A.;-8,0;52966,0
2025-02-01;L0107;CODELCO (CORPORACIÓN NACIONAL DEL COBRE);379875,0;-57037406,0
2025-02-01;L0120;MINERA ESCONDIDA LTDA.;-7823035,0;118237513,0
2025-02-01;L0141;MINERA CENTINELA;-4,0;20708,0
2025-02-01;L0203;TECNOCAP S.A.;-24117,0;6515824,0
2025-02-01;P0005;CÓNDOR ENERGÍA SPA;-27855311,0;-4355621015,0
2025-02-01;P0008;ENERGY ASSET SPA;-11025920,0;-785891386,0
2025-02-01;P0009;ENERQUINTA S.A.;-1124829,0;-64396626,0
2025-02-01;P0010;BIOCRUZ GENERACIÓN S.A.;-5108,0;-265694,0
2025-02-01;P0012;EMOAC SPA;-64836722,0;-4083817891,0
2025-02-01;P0013;IEH SOLAR CHILE SPA;7440922,0;152835640,0
2025-02-01;P0014;CARBON FREE CHILE SPA;42235507,0;752979867,0
2025-02-01;P0015;ECOM GENERACIÓN SPA;-3875479,0;-250961639,0
2025-02-01;P0016;SONNEDIX LA SERENA SPA;1307447,0;14523757,0
2025-02-01;P0017;TOESCA RENOVABLES SPA;24903775,0;520574615,0
2025-02-01;P0018;ENERGÍAS RENOVABLES HOLDING S.A.;3679666,0;72697008,0
2025-02-01;P0029;ENERGY PARTNERS SPA;2909308,0;487519436,0
2025-02-01;R0009;COMPAÑÍA GENERAL DE ELECTRICIDAD S.A.;0,0;0,0
2025-02-01;R0663;ENERBLAN SPA;656959,0;12504323,0
2025-02-01;T0002;TRANSELEC S.A.;-45228838,0;12970868527,0
2025-02-01;T0003;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;-623198,0;193852903,0
2025-02-01;T0016;CYT OPERACIONES SPA;-205958,0;49649936,0
2025-02-01;T0022;INTERCHILE S.A.;-48479678,0;4023958401,0
2025-02-01;T0025;EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.;-189908,0;-21847272,0
2025-02-01;T0030;TRANSMISORA ELÉCTRICA DEL NORTE S.A.;-362826,0;-12595622,0
2025-02-01;T0035;DIEGO DE ALMAGRO TRANSMISORA DE ENERGÍA S.A.;-47378,0;-2739802,0
2025-02-01;T0046;RED ELÉCTRICA DEL NORTE 2 S.A.;-150241,0;26461801,0
2025-02-01;T0058;CGE TRANSMISIÓN S.A.;-1722228,0;-15844466,0
2025-02-01;T0061;ALFA TRANSMISORA DE ENERGÍA S.A.;-5498684,0;-278961577,0
2025-02-01;T0062;TRANSMISORA MELIPEUCO S.A.;-220362,0;-6536641,0
2025-02-01;T0662;RED ELÉCTRICA DEL NORTE S.A.;-10143,0;-637110,0
2025-02-01;T0707;CASABLANCA TRANSMISORA DE ENERGÍA S.A.;-13704,0;-906330,0
2025-04-01;P0013;IEH SOLAR CHILE SPA;5190689,0;214748610,0
2025-04-01;P0014;CARBON FREE CHILE SPA;26440443,0;986258895,0
2025-04-01;P0016;SONNEDIX LA SERENA SPA;964354,0;26866557,0
2025-04-01;P0017;TOESCA RENOVABLES SPA;14292760,0;655494203,0
2025-04-01;P0018;ENERGÍAS RENOVABLES HOLDING S.A.;2480289,0;100853177,0
2025-04-01;P0029;ENERGY PARTNERS SPA;2632082,0;215800967,0
2025-04-01;P0032;GESTIÓN DE PROYECTOS ELÉCTRICOS S.A.;128387,0;10828356,0
2025-04-01;T0002;TRANSELEC S.A.;-35764701,0;5961204677,0
2025-04-01;T0022;INTERCHILE S.A.;-41662560,0;8961620490,0
2025-04-01;T0025;EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.;-80466,0;-2072757,0
2025-04-01;T0030;TRANSMISORA ELÉCTRICA DEL NORTE S.A.;-687501,0;-14119342,0
2025-04-01;T0035;DIEGO DE ALMAGRO TRANSMISORA DE ENERGÍA S.A.;-44845,0;-3502473,0
2025-04-01;T0046;RED ELÉCTRICA DEL NORTE 2 S.A.;-71242,0;31322140,0
2025-04-01;T0058;CGE TRANSMISIÓN S.A.;-1306998,0;24913711,0
2025-04-01;T0061;ALFA TRANSMISORA DE ENERGÍA S.A.;-5837069,0;149293588,0
2025-04-01;T0062;TRANSMISORA MELIPEUCO S.A.;-187416,0;-10564515,0
2025-04-01;T0662;RED ELÉCTRICA DEL NORTE S.A.;-9944,0;-791344,0
2025-04-01;T0707;CASABLANCA TRANSMISORA DE ENERGÍA S.A.;-15179,0;-1488881,0
2025-04-01;T0827;LA HIGUERA TRANSMISIÓN S.A.;-85150,0;3300918,0
2025-04-01;T0832;TRANSMISORA PARINAS S.A.;-50267,0;427459,0
2025-04-01;T0835;SOCIEDAD TRANSMISORA METROPOLITANA S.A.;-219249,0;-32227702,0
2025-04-01;T0841;LA CONFLUENCIA TRANSMISIÓN S.A.;-32063,0;4867745,0
2025-02-01;T0827;LA HIGUERA TRANSMISIÓN S.A.;-738684,0;37565384,0
2025-02-01;T0832;TRANSMISORA PARINAS S.A.;-45822,0;16111923,0
2025-02-01;T0835;SOCIEDAD TRANSMISORA METROPOLITANA S.A.;-189885,0;-21014262,0
2025-02-01;T0841;LA CONFLUENCIA TRANSMISIÓN S.A.;-296249,0;20730952,0
2025-03-01;G0001;ANDINA SOLAR 1 SPA;1385488,0;43337763,0
2025-03-01;G0002;ARAUCO BIOENERGÍA SPA;51210779,0;3259815086,0
2025-03-01;G0003;GENERADORA ANTILHUE SPA;-122686,0;-8555447,0
2025-03-01;G0004;COLBÚN S.A.;-58967393,0;4412326678,0
2025-03-01;G0005;EMPRESA ELÉCTRICA CAPULLO S.A.;3189153,0;205415465,0
2025-03-01;G0010;AES ANDES S.A.;-412346115,0;-21562158903,0
2025-03-01;G0011;GUACOLDA ENERGÍA SPA;138201884,0;10927194261,0
2025-03-01;G0012;ASOC. DE CANAL. SOCIEDAD DEL CANAL DE MAIPO;8356952,0;536487811,0
2025-03-01;G0016;SOLAR TI DIECISIETE SPA;604019,0;19450064,0
2025-03-01;G0017;EMPRESA ELÉCTRICA PEHUENCHE S.A.;118435649,0;9086171896,0
2025-03-01;G0019;ELÉCTRICA PUNTILLA S.A.;12716372,0;825407406,0
2025-03-01;G0020;PARQUE SOLAR SALAMANCA SPA;453325,0;15454820,0
2025-03-01;G0021;ENEL GENERACIÓN CHILE S.A.;-933651901,0;-41332622693,0
2025-03-01;G0022;CARBOMET ENERGÍA S.A.;6315121,0;404939194,0
2025-03-01;G0023;CIA MOLINERA VILLARRICA LTDA;92316,0;5058879,0
2025-03-01;G0024;PARQUE SOLAR CANTILLANA SPA;1869558,0;64479931,0
2025-03-01;G0026;ANDINA SOLAR 6 SPA;548904,0;17861518,0
2025-03-01;G0030;PACIFIC HYDRO CHILE S.A.;-59688,0;-3894635,0
2025-03-01;G0031;TECNORED S.A.;-7966626,0;-496810763,0
2025-03-01;G0032;ELÉCTRICA NUEVA ENERGÍA S.A.;479768,0;38346319,0
2025-03-01;G0033;GENERACIÓN DE ENERGÍA NUEVA DEGAN SPA;-110841,0;-5801006,0
2025-03-01;G0034;ENORCHILE S.A.;842892,0;90935934,0
2025-03-01;G0035;ELEKTRA GENERACIÓN S.A.;4130,0;1120129,0
2025-03-01;G0040;HIDROELECTRICA PUCLARO S.A.;392480,0;26844884,0
2025-03-01;G0041;ENLASA GENERACIÓN CHILE S.A.;9462835,0;1088904484,0
2025-03-01;G0042;ESPINOS S.A.;6007900,0;443317193,0
2025-03-01;G0043;HIDROELÉCTRICA LA HIGUERA S.A.;43966771,0;2801654895,0
2025-03-01;G0047;CENTRAL CARDONES S.A.;-8062,0;10389594,0
2025-03-01;G0048;GAS SUR S.A.;1316470,0;170220069,0
2025-03-01;G0049;EMPRESA ELÉCTRICA VENTANAS SPA;153936347,0;11468805203,0
2025-03-01;G0050;EÓLICA MONTE REDONDO SPA;6177457,0;296333067,0
2025-03-01;G0051;NORVIND S.A.;-2960015,0;-238506612,0
2025-03-01;G0052;GENERADORA DEL PACÍFICO SPA;2183606,0;773927,0
2025-03-01;G0053;PARQUE EÓLICO LEBU-TORO SPA;761433,0;39387469,0
2025-03-01;G0054;ENERBOSCH S.A.;1432844,0;84198717,0
2025-03-01;G0056;ORAFTI CHILE S.A.;188741,0;15228387,0
2025-03-01;G0057;SOCIEDAD GENERADORA AUSTRAL S.A.;-15963379,0;-1182907428,0
2025-03-01;G0059;KDM ENERGÍA S.A.;5260027,0;408888851,0
2025-03-01;G0061;EMPRESA ELÉCTRICA DIEGO DE ALMAGRO SPA;-32679,0;-2999299,0
2025-03-01;G0062;COMPAÑÍA BARRICK CHILE GENERACIÓN SPA;-111292,0;-6331218,0
2025-03-01;G0063;HIDROELÉCTRICA TRUENO S.A.;247292,0;13103856,0
2025-03-01;G0064;ON-GROUP S.A.;-2144351,0;-93314938,0
2025-03-01;G0067;COMASA SPA;22196587,0;1222609573,0
2025-03-01;G0071;HIDROELÉCTRICA RÍO LIRCAY S.A.;13058139,0;840954744,0
2025-03-01;G0072;SONNEDIX ENERGY TRADING CHILE SPA;158020,0;9467300,0
2025-03-01;G0077;INACAL S.A.;-19095,0;-1007820,0
2025-03-01;G0078;HIDROELÉCTRICA LA CONFLUENCIA S.A.;35176131,0;2345165392,0
2025-03-01;G0079;NEOMAS SPA;4907385,0;326121616,0
2025-03-01;G0083;HIDROELÉCTRICA MALLARAUCO S.A.;2231280,0;144471362,0
2025-03-01;G0084;MINICENTRAL HIDROELÉCTRICA EL DIUTO S.A.;1500294,0;71221725,0
2025-03-01;G0086;EMPRESA ELÉCTRICA LA ARENA SPA;1333092,0;75659320,0
2025-03-01;G0087;ENERGÍA PACÍFICO S.A.;1579414,0;116465036,0
2025-03-01;G0088;BIOENERGÍAS FORESTALES SPA;24512245,0;1548498771,0
2025-03-01;G0091;MANDINGA SOLAR SPA;1032872,0;29980499,0
2025-03-01;G0092;HIDROELECTRICA ALLIPÉN S.A.;1684861,0;96874153,0
2025-03-01;G0093;EMPRESA ELÉCTRICA RUCATAYO S.A.;-34077979,0;-2266629787,0
2025-03-01;G0094;PFV LAS CACHAÑAS SPA;1708912,0;57983217,0
2025-03-01;G0095;PFV LAS GOLONDRINAS SPA;1370399,0;44296804,0
2025-03-01;G0096;PALPANA DE VERANO SPA;594552,0;19726660,0
2025-03-01;G0098;PARQUE EÓLICO ATACAMA SPA;19838105,0;916943727,0
2025-03-01;G0101;PACIFIC HYDRO CHACAYES S.A.;43105341,0;2858897028,0
2025-03-01;G0104;PARQUE TALINAY ORIENTE S.A.;14948049,0;732967093,0
2025-03-01;G0105;GR CANELO SPA;1993232,0;57344240,0
2025-03-01;G0108;HORMIGA SOLAR SPA;334902,0;11565028,0
2025-03-01;G0111;CONSORCIO SANTA MARTA S.A.;4655088,0;358382991,0
2025-03-01;G0115;HIDROELÉCTRICA ROBLERIA SPA;1374183,0;72361592,0
2025-03-01;G0117;HIDROELÉCTRICA RÍO HUASCO S.A.;1075559,0;52860503,0
2025-03-01;G0118;HIDROELÉCTRICA SAN ANDRÉS SPA;19492343,0;1225774508,0
2025-03-01;G0119;AMANECER SOLAR SPA;-120231,0;-13510604,0
2025-03-01;G0121;GR POWER CHILE SPA;-28670256,0;-1804616970,0
2025-03-01;G0123;CENTRAL COLMITO S.A.;8569118,0;832830500,0
2025-03-01;G0125;LÁGRIMAS DEL SUR SPA;2126377,0;137026245,0
2025-03-01;G0126;HBS ENERGÍA S.A.;13304,0;804009,0
2025-03-01;G0129;RTS ENERGÍA S.A.;877500,0;31872351,0
2025-03-01;G0130;PARQUE EÓLICO EL ARRAYÁN SPA;4486177,0;144407200,0
2025-03-01;G0132;PARQUE EÓLICO LOS CURUROS SPA;15017301,0;733433385,0
2025-03-01;G0133;ENERGÍA LEÓN S.A.;224599,0;27096563,0
2025-03-01;G0136;ALBA SPA;6093452,0;356423002,0
2025-03-01;G0137;GENERADORA ELÉCTRICA PEHUI LTDA;241396,0;15019100,0
2025-03-01;G0140;COMMONPLACE ENERGY SPA;331862,0;480998,0
2025-03-01;G0141;PV SALVADOR S.A.;-4534371,0;-349967732,0
2025-03-01;G0142;ENERGÍAS UCUQUER DOS S.A.;1323445,0;70229859,0
2025-03-01;G0144;PUNTA PALMERAS S.A.;7232270,0;378321571,0
2025-03-01;G0146;ANDES GENERACIÓN SPA;-53576,0;-2665191,0
2025-03-01;G0147;HIDROELÉCTRICA LLEUQUEREO S.A.;-533,0;-30308,0
2025-03-01;G0148;EMPRESA ELÉCTRICA LA LEONERA S.A.;3525927,0;217605075,0
2025-03-01;G0149;LOS GUINDOS GENERACIÓN SPA;2121070,0;209040823,0
2025-03-01;G0152;AGRÍCOLA ANCALÍ LIMITADA;-95,0;-5058,0
2025-03-01;G0155;ENERGÍA COLLIL S.A.;1672588,0;106377311,0
2025-03-01;G0156;HIDROELÉCTRICA ENSENADA S.A.;667467,0;48597678,0
2025-03-01;G0157;GENERADORA ESTANCILLA SPA;560,0;16122,0
2025-03-01;G0158;HIDROELÉCTRICA LAS FLORES S.A.;1034190,0;64135739,0
2025-03-01;G0160;LOS PADRES HIDRO SPA;-842,0;-50606,0
2025-03-01;G0161;ABASTIBLE S.A.;-10874873,0;-687465006,0
2025-03-01;G0163;PSF LOMAS COLORADAS S.A.;359568,0;10201508,0
2025-03-01;G0164;PSF PAMA S.A.;424113,0;11452062,0
2025-03-01;G0165;COCHARCAS SOLAR SPA;1932963,0;63881696,0
2025-03-01;G0167;GENERADORA ELÉCTRICA KALTEMP LTDA.;464490,0;13858734,0
2025-03-01;G0168;JAVIERA SPA;-1812703,0;-774540110,0
2025-03-01;G0170;ENERGÍAS UCUQUER S.A.;1203629,0;68027188,0
2025-03-01;G0171;PARQUE SOLAR FOTOVOLTAICO LUZ DEL NORTE SPA;7379511,0;-498633761,0
2025-03-01;G0172;LINZOR DE VERANO SPA;613593,0;21460577,0
2025-03-01;G0173;SOCIEDAD AGRÍCOLA Y GANADERA CURILEUFU LTDA.;42892,0;2655129,0
2025-03-01;G0174;HIDROELÉCTRICA PICHILONCO S.A.;315247,0;16607268,0
2025-03-01;G0175;ENERGÍA ATACAMA S.A.;166315,0;167698,0
2025-03-01;G0176;HIDROELÉCTRICA EL CANELO S.A.;1499651,0;81615018,0
2025-03-01;G0177;EMPRESA ELÉCTRICA CARÉN S.A.;-1133089,0;-128360071,0
2025-03-01;G0178;DOSAL HNOS Y CIA LTDA;0,0;11,0
2025-03-01;G0179;HIDROELÉCTRICA EL PASO SPA;10128369,0;650256624,0
2025-03-01;G0183;PMGD BIO BIO NEGRETE S.A.;559810,0;27736059,0
2025-03-01;G0186;HIDROELÉCTRICA TRAILELFU SPA;156040,0;8947044,0
2025-03-01;G0188;CHUNGUNGO S.A.;5704151,0;143796850,0
2025-03-01;G0191;CENTRAL HIDROELÉCTRICA RÍO MULCHÉN S.A.;16833,0;800611,0
2025-03-01;G0192;LAS MOLLACAS SPA;69298,0;-67673,0
2025-03-01;G0193;LA CHAPEANA SPA;-2986,0;-266553,0
2025-03-01;G0195;CONEJO SOLAR SPA;8004417,0;-900973748,0
